"","filename","sentence","index","date","title","publication","filepath"
"3189","moleytext_extracted_18.txt","previously ghostwritten, now compiled by anonymous aides. The rise of ghostwritten books also parallels the rise of",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3190","moleytext_extracted_18.txt","ghostwritten speeches. James Buchanan, a terrible president but a titan in the untold history of presidential",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3191","moleytext_extracted_18.txt","autobiography, had an assistant write his memoirs from dictation in 1867. (Buchanan died before they could finish.)",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3192","moleytext_extracted_18.txt","By 1927, when the Authors' League held a meeting on ghostwritten celebrity books, the consensus was that ""the",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3193","moleytext_extracted_18.txt","public was at one time completely credulous on the point. Now it seems unlikely that it believes in any of the noted",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3194","moleytext_extracted_18.txt","athletes, singers or politicians who break out in print.""",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3195","moleytext_extracted_18.txt","",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3196","moleytext_extracted_18.txt","                                                                                                         Page 3 of 4",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3197","moleytext_extracted_18.txt","                                                    Ghost Stories",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3198","moleytext_extracted_18.txt","",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3199","moleytext_extracted_18.txt","For readers, in other words, a political book's impact matters more than its authorship--and nowhere was this",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3200","moleytext_extracted_18.txt","clearer than during the postwar period, which saw a series of popular political books, all bestsellers, all instrumental",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3201","moleytext_extracted_18.txt","in shaping their authors' careers. Dwight Eisenhower's Crusade in Europe (1948), Barry Goldwater's Conscience of",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3202","moleytext_extracted_18.txt","a Conservative (1960), and Richard Nixon's Six Crises (1962) relied on ghostwriters to varying degrees; no one",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3203","moleytext_extracted_18.txt","cared. Jimmy Carter wrote Why Not the Best? (1975) without any help; no one cared about that, either.",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3204","moleytext_extracted_18.txt","",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3205","moleytext_extracted_18.txt","In the midst of all this, of course, came John F. Kennedy's Profiles in Courage (1956). And while Kennedy's",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3206","moleytext_extracted_18.txt","authorship--or, more accurately, Ted Sorensen's authorship--became controversial, it was the book's Pulitzer Prize",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3207","moleytext_extracted_18.txt","that catalyzed the backlash. The problem wasn't ghostwriting; it was award-winning ghostwriting. Profiles in",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3208","moleytext_extracted_18.txt","Courage was, from the beginning, both a political boon and a popular success, with a serialization in The New York",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3209","moleytext_extracted_18.txt","Times Magazine and, a mere two weeks after its release, a television-adaptation deal. But the sniping at Kennedy's",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3210","moleytext_extracted_18.txt","authorship didn't start, in print, at least, until after--a mere eight days after--he won the Pulitzer on May 7, 1957.",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3211","moleytext_extracted_18.txt","Even Drew Pearson, the political columnist who dragged the issue onto the national stage, framed his accusation in",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3212","moleytext_extracted_18.txt","terms of the award: ""Jack Kennedy,"" Pearson said on ABC's The Mike Wallace Interview, ""is the only man in history",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3213","moleytext_extracted_18.txt","that I know who won a Pulitzer Prize on a book which was ghostwritten for him.""",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3214","moleytext_extracted_18.txt","",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3215","moleytext_extracted_18.txt","While Pearson couldn't recall his name on air, Sorensen used ghostwriting to acquire his own degree of celebrity.",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3216","moleytext_extracted_18.txt","(Sorensen also used it to get revenge: He wrote the retraction Pearson had to read on the next week's show.) It",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3217","moleytext_extracted_18.txt","makes sense that many successful writers have ghostwritten political books and speeches--and that even more",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3218","moleytext_extracted_18.txt","have used ghostwriting as a step toward broader success. Let's put an end to the absurdly resilient rumor that Mark",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3219","moleytext_extracted_18.txt","Twain ghostwrote Ulysses S. Grant's Memoirs, then note that the ghostwriting ranks have included George Bancroft",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3220","moleytext_extracted_18.txt","(he wrote speeches for James Polk and Andrew Johnson), Archibald MacLeish and Robert Sherwood (FDR), Doris",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3221","moleytext_extracted_18.txt","Kearns Goodwin and John Steinbeck (Lyndon Johnson), William Safire and Pat Buchanan (Nixon), Hendrik",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3222","moleytext_extracted_18.txt","Hertzberg and Chris Matthews (Carter), Thomas Mallon (Dan Quayle)--and Walter Lippmann, who prayed and",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3223","moleytext_extracted_18.txt","loved on behalf of both Woodrow Wilson and JFK.",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3224","moleytext_extracted_18.txt","",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3225","moleytext_extracted_18.txt","IN OUR OWN AGE, ghostwriting has matured into a decorous, rule-bound discipline--lawyers and polite society",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3226","moleytext_extracted_18.txt","both recognize the difference between a book's ""writer"" and its ""author,"" and one can draw similar (though less",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3227","moleytext_extracted_18.txt","precise) distinctions between byline language choices like ""and,"" ""as told to,"" or ""with."" If specific ghostwriters get",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3228","moleytext_extracted_18.txt","noticed, it is only as an extension of their client. Indeed, most recent attempts to scandalize ghostwriting reflect",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3229","moleytext_extracted_18.txt","partisan motives or divisive personalities more than any underlying anxieties about ghostwriting. When Hillary",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3230","moleytext_extracted_18.txt","Clinton opted not to thank her ghostwriter in the acknowledgments of It Takes a Village (1996), it became a mini",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3231","moleytext_extracted_18.txt","crisis; when Howard Dean repeated her mistake in Winning Back America (2003), only Newsweek noticed.",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3232","moleytext_extracted_18.txt","",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3233","moleytext_extracted_18.txt","This selective outrage helps to explain the bizarrely detailed accusations, launched by right-wing bloggers late in",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3234","moleytext_extracted_18.txt","the 2008 election, that Barack Obama's Dreams from My Father (1995) was ghostwritten by Bill Ayers. In fact, the",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3235","moleytext_extracted_18.txt","Obama-Ayers example perfectly illustrates the state of ghostwriting today: Only the most partisan readers can",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3236","moleytext_extracted_18.txt","muster (or manufacture) any anger about it. If the bloggers were truly concerned about the demise of political",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3237","moleytext_extracted_18.txt","discourse, they might have compared Dreams to the muzzled style of The Audacity of Hope (2006)--and to the",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3238","moleytext_extracted_18.txt","latter's acknowledgments page, which nods to a whole focus group's worth of political allies, including Favreau.",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3239","moleytext_extracted_18.txt","",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3240","moleytext_extracted_18.txt","The bloggers were never concerned about this--nobody is. It's too late to save Harris and Polanski from the",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3241","moleytext_extracted_18.txt","collective shrug that greets ghostwriting. But what about Blair? His autobiography, The Journey, arrives this",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3242","moleytext_extracted_18.txt","September, and he and Random House insist he's writing it without any help. Someone should get him a",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3243","moleytext_extracted_18.txt","subscription to The London Review of Books, in which a recent review laid into the new historical book written by",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3244","moleytext_extracted_18.txt","Blair's successor, Gordon Brown, for making mistakes ""a competent ghostwriter might have avoided."" At least, the",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3245","moleytext_extracted_18.txt","reviewer snarked, ""our new prime minister should be able to fend off any doubts about authorship.""",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3246","moleytext_extracted_18.txt","",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3247","moleytext_extracted_18.txt","",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3248","moleytext_extracted_18.txt","",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3249","moleytext_extracted_18.txt","Graphic",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3250","moleytext_extracted_18.txt","",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3251","moleytext_extracted_18.txt","",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3252","moleytext_extracted_18.txt","Illustration, no caption, JOHN CUNEO",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3253","moleytext_extracted_18.txt","",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3254","moleytext_extracted_18.txt","                                                                                               Page 4 of 4",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3255","moleytext_extracted_18.txt","                                               Ghost Stories",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3256","moleytext_extracted_18.txt","",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3257","moleytext_extracted_18.txt","Picture, A former British prime minister (Pierce Brosnan) confronts his ghostwriter (Ewan McGregor) in Roman",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3258","moleytext_extracted_18.txt","Polanski's latest film. RP FILMS / THE KOBAL COLLECTION",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3259","moleytext_extracted_18.txt","",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3260","moleytext_extracted_18.txt","Classification",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3261","moleytext_extracted_18.txt","Language: ENGLISH",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3262","moleytext_extracted_18.txt","",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3263","moleytext_extracted_18.txt","",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3264","moleytext_extracted_18.txt","Publication-Type: Magazine",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3265","moleytext_extracted_18.txt","",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3266","moleytext_extracted_18.txt","",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3267","moleytext_extracted_18.txt","Subject: NEGATIVE PERSONAL NEWS (90%); NOVELS & SHORT STORIES (90%); ARRESTS (89%); CRIME,",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3268","moleytext_extracted_18.txt","LAW ENFORCEMENT & CORRECTIONS (89%); NEGATIVE MISC NEWS (89%); NEGATIVE NEWS (89%);",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3269","moleytext_extracted_18.txt","SCANDALS (89%); WRITERS (89%); BRITISH PRIME MINISTERS (78%); ELECTIONS & POLITICS (78%);",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3270","moleytext_extracted_18.txt","HEADS OF STATE & GOVERNMENT (78%); INVESTIGATIONS (78%); PRIME MINISTERS (78%); PUBLISHING",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3271","moleytext_extracted_18.txt","SECTOR PERFORMANCE (78%); INTERVIEWS (77%); EXTRADITION (76%); HOUSE ARREST (71%); SEXUAL",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3272","moleytext_extracted_18.txt","ASSAULT (71%); WAR CRIMES (71%); EXECUTIVES (70%); CRIMINAL OFFENSES (68%)",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3273","moleytext_extracted_18.txt","",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3274","moleytext_extracted_18.txt","",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3275","moleytext_extracted_18.txt","Organization: NATIONAL PUBLIC RADIO (56%)",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3276","moleytext_extracted_18.txt","",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3277","moleytext_extracted_18.txt","",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3278","moleytext_extracted_18.txt","Industry: BOOK PUBLISHING (90%); PUBLISHING (90%); WRITERS (89%); PUBLISHING SECTOR",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3279","moleytext_extracted_18.txt","PERFORMANCE (78%); PUBLIC BROADCASTING (74%); PUBLIC RADIO (69%)",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3280","moleytext_extracted_18.txt","",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3281","moleytext_extracted_18.txt","",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3282","moleytext_extracted_18.txt","Person: TONY BLAIR (72%)",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
"3283","moleytext_extracted_18.txt","",18,2010-05-01,"Ghost Stories","    The American Prospect CULTURE & BOOKS; Media; Pg. 45;","/Users/ninimtchedlishvili/CompText_Jour-main/exercises/assets/moley_extracted/moleytext_extracted_18.txt"
